participantId,group,stepFromNewGoal,posterior,plotGroup
always_committed_session_25_player2,sampleJointGoal_fromStart,2,0.7260517753752754,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,3,0.7606704543614097,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,4,0.784487219163377,"sampleJointGoal
fromStart"
always_committed_session_25_player2,sampleJointGoal_fromStart,5,0.8599057185941817,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,1,0.8544627064915485,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,2,0.8744792112604023,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,3,0.9274376531862754,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,4,0.9279865833481572,"sampleJointGoal
fromStart"
always_committed_session_26_player1,sampleJointGoal_fromStart,5,0.9999514492608611,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,1,0.47713231149337876,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,2,0.8400235576436617,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,3,0.993284522138687,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,4,0.9975624823939135,"sampleJointGoal
fromStart"
always_committed_session_26_player2,sampleJointGoal_fromStart,5,0.9998323789804989,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,1,0.7262833012580139,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,2,0.7500181693878719,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,3,0.7355501872853282,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,4,0.8054775647810285,"sampleJointGoal
fromStart"
always_committed_session_27_player1,sampleJointGoal_fromStart,5,0.8218998918959542,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,1,0.6129916406603831,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,2,0.6966002555095826,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,3,0.7110173176747219,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,4,0.7077350012678131,"sampleJointGoal
fromStart"
always_committed_session_27_player2,sampleJointGoal_fromStart,5,0.7442414891422379,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,1,0.6775545355639001,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,2,0.8525744432906566,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,3,0.9347876005087784,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,4,0.999706095351375,"sampleJointGoal
fromStart"
always_committed_session_28_player1,sampleJointGoal_fromStart,5,0.9999746962533899,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,1,0.8071763986397776,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,2,0.6915650829788007,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,3,0.7547891051335773,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,4,0.9726860706542683,"sampleJointGoal
fromStart"
always_committed_session_28_player2,sampleJointGoal_fromStart,5,0.9798055120771234,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,0,0.5,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,1,0.6025525571874513,"sampleJointGoal
fromStart"
always_committed_session_29_player1,sampleJointGoal_fromStart,2,0.7048523799703483,"sampleJointGoal
fromStart"
