trialIndex,experimentType,partnerAgentType,currentPlayer,participantId,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_index
0,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,20,22,False,,no_new_goal,,1757695149021,[],"[0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[9,6],[9,5],[9,4],[9,3],[9,2]]","[[4,7],[5,7],[6,7],[7,7],[8,7],[9,7],[9,6],[9,5],[9,4],[9,3],[9,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[1064,1304,1470,1647,2151,4586,4928,5104,5272,5424,5610]","[1661,2029,2371,2764,3210,3946,4725,5225,5464,5712,5981]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695155003,,22,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
1,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,21,23,False,,no_new_goal,,1757695157037,[],"[0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1]","[[7,1],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[3,6],[2,6]]","[[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1363,2169,2395,2576,2958,3278,4937,5086,5257,5432,5834]","[1496,1836,2262,2566,2975,4041,4407,4777,5281,5528,5840,6869]","[0,0,0,0,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695163907,,23,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
2,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,24,22,False,,no_new_goal,,1757695165936,[],"[0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[470,644,819,1018,1446,1672,3877,4092,4211,4364,4862,5033]","[989,1305,1513,1810,2066,2371,3142,3532,4131,4352,4590,4836]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695170970,,24,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
3,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,22,21,False,,no_new_goal,,1757695173001,[],"[1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[926,1130,1321,1468,1619,3322,3473,3976,4144,4313,4476]","[637,996,1317,1631,2032,2678,3022,3509,3782,4053,4333]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695177478,,22,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
4,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,23,24,False,,no_new_goal,,1757695179486,[],"[1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1]","[[1,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12]]","[[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1084,1630,1856,2173,2326,2496,2890,3469,3971,4139,4308,4478,4643]","[646,964,1299,1714,2129,3092,3721,3965,4257,4540,5527]","[null,null,null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,1,1,1,1,1,1]",1.0,1.0,1,1,,False,True,1757695185014,,24,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
5,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,22,24,False,,no_new_goal,,1757695187034,[],"[1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1108,1282,1575,1762,1970,3179,3680,3846,4015,4179,4347,4511]","[733,1094,1475,1777,2129,2634,3405,3688,4005,4260,4545,4965]","[null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695192000,,24,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
6,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,25,26,False,,no_new_goal,,1757695194033,[],"[1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[963,1162,1595,1796,2083,2393,3044,3547,3710,3874,4041,4215,4379]","[747,1032,1307,1583,1868,2148,2488,2839,3427,3679,4003,4358,4709]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757695198744,,26,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
7,2P2G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,24,26,False,,no_new_goal,,1757695200748,[],"[1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1416,1918,2190,2432,2630,2773,3258,3704,4206,4371,4540,4705,4874]","[606,899,1150,1471,1766,2050,2331,3090,4037,4388,4719,5011,5306]","[null,null,null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,null,null,1,1,1,1,1,1]",1.0,1.0,1,1,,False,True,1757695206056,,26,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
0,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,23,26,True,"[10,12]",equal_to_both,,1757695222113,[],"[1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[808,1051,1241,1423,1635,2105,3381,3879,4045,4216,4381,4546,4710]","[633,994,1363,1663,1982,2329,2819,3495,4126,4434,5478,5688,5898]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695228012,14.0,26,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
1,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,24,22,False,,no_new_goal,,1757695230029,[],"[1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[967,1185,1382,1498,1783,2077,3189,3399,3550,3726,5054,5293]","[555,840,1169,1466,1726,2030,2705,3491,3867,4246,4627,4968]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695235324,,24,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
2,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,21,22,True,"[6,6]",closer_to_player2,,1757695237359,[],"[0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[6,5]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[6,5]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[-1,0],[0,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[-1,0],[0,1]]","[592,826,971,1132,1291,1493,1830,3666,3909,5819,6205]","[598,903,1188,1504,1773,2080,2409,3029,3709,4759,6288]","[null,null,null,null,null,null,null,0,2,2,2]","[null,null,null,null,null,null,null,0,2,2,2]",0.0,0.0,2,2,0.0,False,True,1757695243648,16.0,22,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
3,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,28,27,True,"[8,8]",closer_to_player1,,1757695245674,[],"[1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,0],[6,0],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1076,1429,1754,1942,2148,2351,2738,4323,4582,5234,5461,5632,5990,6481]","[601,1076,1352,1677,1975,2301,2663,2993,3878,4590,5000,5595,5899,6149]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695252157,17.0,28,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
4,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,21,22,True,"[5,9]",closer_to_player1,,1757695254191,[],"[1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[5,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[5,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[0,1],[0,1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,1],[0,1]]","[788,1032,1252,1484,1864,2137,2499,3347,3555,4340,4588]","[675,939,1158,1419,1653,1952,2185,2884,3633,4111,4757]","[null,null,null,null,null,null,null,0,2,2,2]","[null,null,null,null,null,null,null,0,2,2,2]",0.0,0.0,2,2,0.0,False,True,1757695258949,16.0,22,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
5,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,26,25,True,"[7,6]",closer_to_player2,,1757695260975,[],"[1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1020,1179,1341,1499,1667,1852,2221,2978,3194,3393,4836,5062,5740]","[522,837,1132,1442,1703,1979,2238,2597,3237,4108,4463,5194,5494]","[null,null,null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,null,null,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695266717,16.0,26,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
6,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,24,23,True,"[7,9]",closer_to_player1,,1757695268740,[],"[0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[624,869,1087,1384,1639,1862,2861,3046,4690,4902,5222,5583]","[780,1045,1290,1551,1790,2055,2350,2951,3987,5011,5308,5577]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695274324,14.0,24,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
7,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,28,26,True,"[11,7]",equal_to_both,,1757695276341,[],"[1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[836,1085,1341,1526,1676,1894,2270,2875,3069,3541,3886,4151,4821,5318]","[604,839,1052,1272,1522,1738,2078,2409,2858,3423,3745,4075,4378,4659]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695281660,17.0,28,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
8,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,22,20,False,,no_new_goal,,1757695283671,[],"[1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1002,1163,1431,1619,1850,2891,3067,3418,3731,4644,4857]","[804,1114,1415,1711,2018,2383,3123,3492,3863,4183,4446]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695288530,,22,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
9,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,27,25,False,,no_new_goal,,1757695290551,[],"[0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0]","[[13,7],[14,7],[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13]]","[[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13]]","[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[647,947,1317,1522,1708,1889,2138,2746,3580,3795,4045,4684,4948,5563,5836]","[1260,1583,1875,2178,2520,3070,3754,4179,4510,4851,5175,5510]","[null,null,null,null,null,null,null,null,1,1,1,1,1,1,1]","[null,null,null,null,null,1,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695296389,,27,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
10,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,24,25,True,"[4,3]",equal_to_both,,1757695298418,[],"[1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[0,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[926,1116,1294,1471,1664,2140,3802,3977,4206,4887,6895,7209]","[541,1254,1545,1830,2136,2406,2750,3172,4014,4666,5286,6226,7265]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695305684,15.0,25,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
11,2P3G,human,2,675c64b95d8683943d557b71,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,26,24,True,"[9,9]",closer_to_player2,,1757695307701,[],"[1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0]","[[7,14],[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9]]","[[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[950,1180,1743,1950,2139,2325,2536,3075,3355,3652,4750,4965,5645,5844]","[676,1000,1310,1600,1974,2350,3010,3796,4231,4901,5187,5471]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695313547,15.0,26,experiment_data_675c64b95d8683943d557b71_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-42-53-414Z.xlsx,8
