lambda,alpha,fit_stage,commitment_nll,signaling_nll,binomial_nll,sim_commitment_human_weighted_average,sim_signaling_human_weighted_average,sim_commitment_equal_to_both,sim_signaling_equal_to_both,raw_trials,summary_path,trials_path,command,average_success_percent,average_efficiency_percent,average_commitment_percent,average_signaling_percent,equal_success_percent,equal_efficiency_percent,equal_commitment_percent,equal_signaling_percent,average_btom_step1_percent,equal_btom_step1_percent
0.15,0.2,joint_grid,176.20738073848446,189.86816861113817,366.07554934962263,0.6701877934272301,0.39286099671495206,0.75,0.5303030303030303,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p2_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p2_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p2_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.2 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,90.83333333333333,86.09488888622876,67.42394179894178,37.63492063492063,100.0,95.3968509140923,80.7471264367816,54.59770114942529,65.04183761988783,74.29539725623621
0.15,0.3,joint_grid,176.3705502698028,190.12882045363858,366.4993707234414,0.6775430359937403,0.3964352653187541,0.7555555555555555,0.5507246376811594,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p3_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p3_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p3_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.3 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,90.83333333333333,86.25654373270504,68.44907407407406,38.09126984126984,100.0,95.87876443479891,83.33333333333333,55.7471264367816,65.29056757456362,75.19797467857113
0.15,0.4,joint_grid,176.00718739293535,190.06506991775512,366.0722573106905,0.6645539906103286,0.41179706977048225,0.7444444444444445,0.5869565217391305,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p4_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p4_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p4_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.4 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,91.94444444444444,85.56420615697284,66.89814814814814,39.53703703703703,100.0,96.15593973927308,81.1111111111111,59.16666666666666,65.06190422827184,75.61928061918314
0.15,0.5,joint_grid,175.4970423566111,186.79508282407178,362.2921251806829,0.6774256651017214,0.410911188999548,0.7666666666666667,0.5294117647058824,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p5_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p5_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p5_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.5 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,91.94444444444444,85.6614856412139,67.68386243386243,39.9589947089947,97.77777777777777,95.60198654702633,77.77777777777779,51.388888888888886,65.21487514056558,72.70282701205043
0.15,0.6,joint_grid,178.3778288766219,192.01556729787671,370.3933961744986,0.6239436619718309,0.37873563218390804,0.6833333333333333,0.5,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p6_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p6_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p6_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.6 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,89.16666666666667,85.74097228570267,63.010582010582006,36.61706349206349,95.55555555555556,95.60762809721142,73.88888888888889,49.722222222222214,64.04792939646063,71.60080953796658
0.15,0.7,joint_grid,175.41584084324,191.25134718103118,366.6671880242712,0.6348591549295775,0.38664670190157446,0.7277777777777777,0.5289855072463768,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p7_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p7_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p7_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.7 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,91.38888888888889,84.99723538615781,63.60449735449737,37.172619047619044,96.66666666666667,95.4241541637375,77.22222222222221,52.222222222222214,64.25991949947404,72.6623966633442
0.15,0.8,joint_grid,175.21175359970573,188.70631612883767,363.9180697285434,0.6385758998435055,0.40304363166472795,0.7333333333333333,0.5390625,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p8_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p8_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p8_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.8 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,91.66666666666666,85.28882474680064,62.9728835978836,38.26058201058201,96.66666666666667,95.38660333918956,79.88505747126436,53.16091954022988,65.49754470190548,72.35261602368308
0.15,0.9,joint_grid,179.95066202774757,187.45886536377407,367.40952739152164,0.627660406885759,0.40023862770614843,0.6666666666666666,0.5147058823529411,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p9_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_0p9_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_0p9_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 0.9 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,92.22222222222223,85.07897060970853,62.87367724867724,38.63756613756613,94.44444444444444,96.2776425190641,72.77777777777776,49.16666666666666,65.01676974953074,72.13582180424342
0.15,1.0,joint_grid,177.55658982484988,188.3616526558877,365.9182424807376,0.6109154929577465,0.3918868740672778,0.6888888888888889,0.49242424242424243,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_1_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p15_alpha_1_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p15_alpha_1_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.15 --alpha 1.0 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,90.27777777777779,85.3396545938694,61.5079365079365,37.89351851851851,94.44444444444444,95.99106988690322,75.55555555555554,49.722222222222214,65.51614291553075,71.3082628075983
0.3,0.0,joint_grid,183.43010325480867,193.66548056155273,377.0955838163614,0.7698748043818466,0.35901544177406247,0.8722222222222222,0.4393939393939394,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_no_signaling_lambda_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_no_signaling_lambda_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p3_alpha_0_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_no_signaling_lambda_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p3_alpha_0_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.3 --alpha 0.0 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_no_signaling_lambda_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_no_signaling_lambda_sweep,92.5,89.27574522222338,78.81613756613758,34.82142857142858,100.0,98.75097364321502,95.97701149425288,43.678160919540225,66.48621396849052,70.66499559614839
0.3,0.1,joint_grid,186.8607814921703,191.72779380081835,378.58857529298865,0.7831377151799688,0.3770569720345836,0.8722222222222222,0.5,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0p1_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p3_alpha_0p1_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p3_alpha_0p1_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.3 --alpha 0.1 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,93.33333333333333,89.41146515569814,80.84325396825398,36.34259259259259,100.0,98.8620522995523,96.1111111111111,49.72222222222223,67.24044187144872,73.52340861391869
0.3,0.2,joint_grid,185.51839483093585,188.38417530148647,373.9025701324223,0.7829420970266041,0.3974238695052308,0.8944444444444445,0.5220588235294118,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p3_alpha_0p2_sessions_0_to_29.json.zst,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_summary_beta_3_lambda_0p3_alpha_0p2_sessions_0_to_29.json,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep/always_signal_vs_always_signal_2p3g_trials_beta_3_lambda_0p3_alpha_0p2_sessions_0_to_29.json,node /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/scripts/simulate_always_signal_vs_always_signal_2p3g.js --sessions 30 --trials 12 --seed 42 --lambda 0.3 --alpha 0.2 --beta 3.0 --score logposterior --horizon 1 --unshaped-joint-rl --compact-diagnostics --output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/model_model/joint_rl/outputs/no_latent_joint_rl_shared_agency_baseline/simulations/shared_agency_commitment_signaling_joint_lambda_alpha_sweep --raw-output-dir /Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/joint_rl/no_latent_joint_rl_shared_agency_baseline/shared_agency_commitment_signaling_joint_lambda_alpha_sweep,93.05555555555556,89.25414673007614,79.43452380952381,38.3531746031746,98.88888888888889,98.67204395221638,98.27586206896551,53.16091954022988,67.89945411371919,74.84789709665863
