lambda,p_signal,alpha,commitment_nll,signaling_nll,binomial_nll,sim_commitment_human_weighted_average,sim_signaling_human_weighted_average,sim_commitment_equal_to_both,sim_signaling_equal_to_both,raw_trials,sim_closer_to_player1_commitment,sim_closer_to_player1_signalingMove,human_closer_to_player1_commitment,human_closer_to_player1_signalingMove,sim_equal_to_both_commitment,sim_equal_to_both_signalingMove,human_equal_to_both_commitment,human_equal_to_both_signalingMove,sim_closer_to_player2_commitment,sim_closer_to_player2_signalingMove,human_closer_to_player2_commitment,human_closer_to_player2_signalingMove,average_success_percent,average_efficiency_percent,average_commitment_percent,average_signaling_percent,equal_success_percent,equal_efficiency_percent,equal_commitment_percent,equal_signaling_percent,fit_stage
0.1,0.5,0.5,177.71062677604348,193.85821382832157,371.56884060436505,0.6459702660406885,0.43633110565132577,0.7055555555555556,0.6779661016949152,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p5_sessions_0_to_29.json.zst,0.6,0.2727272727272727,0.5520833333333334,0.5060240963855421,0.7055555555555556,0.6779661016949152,0.8404255319148937,0.5851063829787234,0.6333333333333333,0.3275862068965517,0.5638297872340425,0.4523809523809524,83.05555555555556,90.05249912124914,66.0648148148148,39.35185185185185,100.0,98.48290598290598,80.83333333333333,67.77777777777777,coarse
0.1,0.75,0.75,178.2371920543473,192.3967184852709,370.6339105396182,0.5754694835680751,0.4722406424992631,0.6833333333333333,0.7307692307692307,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_0p75_sessions_0_to_29.json.zst,0.5111111111111111,0.32386363636363635,0.5520833333333334,0.5060240963855421,0.6833333333333333,0.7307692307692307,0.8404255319148937,0.5851063829787234,0.5333333333333333,0.32954545454545453,0.5638297872340425,0.4523809523809524,76.11111111111111,90.39254483585715,57.86772486772487,41.710317460317455,100.0,98.33384208384206,79.01234567901236,73.76543209876543,coarse
0.1,1.0,1.0,177.42682779489581,198.46369501312458,375.89052280802036,0.5756259780907669,0.5096801065835908,0.7055555555555556,0.8085106382978723,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p1_alpha_1_sessions_0_to_29.json.zst,0.5333333333333333,0.3411764705882353,0.5520833333333334,0.5060240963855421,0.7055555555555556,0.8085106382978723,0.8404255319148937,0.5851063829787234,0.4888888888888889,0.34177215189873417,0.5638297872340425,0.4523809523809524,77.77777777777779,89.6069752007252,59.017857142857146,43.93518518518518,100.0,97.29676188009519,87.96296296296296,78.39506172839505,coarse
0.15,0.0,0.0,175.41845106722488,189.980567297295,365.39901836451986,0.6608763693270735,0.3817785033834112,0.75,0.49264705882352944,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0_sessions_0_to_29.json.zst,0.6277777777777778,0.3353658536585366,0.5520833333333334,0.5060240963855421,0.75,0.49264705882352944,0.8404255319148937,0.5851063829787234,0.6055555555555555,0.30357142857142855,0.5638297872340425,0.4523809523809524,92.5,89.34824399472947,65.72089947089947,36.845238095238095,98.88888888888889,98.46704899506625,79.16666666666666,50.27777777777778,coarse
0.15,0.1,0.1,181.9062340672009,187.6631402621786,369.56937432937946,0.7221439749608765,0.3990246865747317,0.7666666666666667,0.4722222222222222,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p1_sessions_0_to_29.json.zst,0.7111111111111111,0.3333333333333333,0.5520833333333334,0.5060240963855421,0.7666666666666667,0.4722222222222222,0.8404255319148937,0.5851063829787234,0.6888888888888889,0.38202247191011235,0.5638297872340425,0.4523809523809524,95.55555555555556,89.89696447732163,73.4292328042328,39.785052910052904,98.88888888888889,99.06154956154957,82.77777777777776,46.388888888888886,coarse
0.15,0.25,0.25,179.2990410652626,188.947881397262,368.2469224625246,0.6833333333333332,0.3903462169945732,0.7333333333333333,0.5070422535211268,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p25_sessions_0_to_29.json.zst,0.6833333333333333,0.3333333333333333,0.5520833333333334,0.5060240963855421,0.7333333333333333,0.5070422535211268,0.8404255319148937,0.5851063829787234,0.6333333333333333,0.3160919540229885,0.5638297872340425,0.4523809523809524,92.5,89.81793031617376,69.619708994709,37.32804232804233,100.0,98.8018108434775,77.22222222222221,51.66666666666667,coarse
0.15,0.3125,0.3125,178.38508687695298,189.0549183832976,367.4400052602506,0.6831768388106416,0.4043781603752345,0.7388888888888889,0.5625,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p3125_sessions_0_to_29.json.zst,0.6611111111111111,0.3218390804597701,0.5520833333333334,0.5060240963855421,0.7388888888888889,0.5625,0.8404255319148937,0.5851063829787234,0.65,0.3089887640449438,0.5638297872340425,0.4523809523809524,88.88888888888889,89.563771336688,69.75198412698413,37.61243386243386,100.0,98.77496114996114,81.66666666666667,55.00000000000001,refine
0.15,0.375,0.375,178.59626651531016,186.05168966850675,364.6479561838169,0.7055164319248826,0.4425086222775516,0.7777777777777778,0.6147540983606558,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p375_sessions_0_to_29.json.zst,0.7,0.33707865168539325,0.5520833333333334,0.5060240963855421,0.7777777777777778,0.6147540983606558,0.8404255319148937,0.5851063829787234,0.6388888888888888,0.3539325842696629,0.5638297872340425,0.4523809523809524,90.0,89.79455530140055,72.19907407407408,41.08796296296296,100.0,98.61667961667962,84.44444444444446,61.66666666666667,coarse
0.15,0.4375,0.4375,176.93006710525304,185.2732747457346,362.2033418509876,0.6646322378716744,0.44115075647477553,0.7333333333333333,0.6060606060606061,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p4375_sessions_0_to_29.json.zst,0.6388888888888888,0.3693181818181818,0.5520833333333334,0.5060240963855421,0.7333333333333333,0.6060606060606061,0.8404255319148937,0.5851063829787234,0.6222222222222222,0.3275862068965517,0.5638297872340425,0.4523809523809524,85.0,90.26750212970452,67.70171957671958,41.80555555555555,100.0,98.7912457912458,79.44444444444446,60.0,refine
0.15,0.5,0.5,175.91994697411354,195.5208385209108,371.44078549502433,0.6549295774647887,0.44692403826460403,0.7444444444444445,0.7083333333333334,/Users/chengshaozhe/Documents/DukeECClab/code/multiplePlayerGridGame_socketIO/dataAnalysis/raw_data/model_model_simulations/signal_agent/from_start_lambda_p_fit/always_signal_vs_always_signal_2p3g_raw_trials_beta_3_lambda_0p15_alpha_0p5_sessions_0_to_29.json.zst,0.5666666666666667,0.2696629213483146,0.5520833333333334,0.5060240963855421,0.7444444444444445,0.7083333333333334,0.8404255319148937,0.5851063829787234,0.6555555555555556,0.32954545454545453,0.5638297872340425,0.4523809523809524,81.38888888888889,90.17315716690717,66.88161375661376,40.042989417989425,100.0,98.24155011655012,84.72222222222221,71.1111111111111,coarse
