participantId,group,posterior,plotGroup
session_1_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.601884788825935,"samplePosteriorOnlyGoal+Signal
fromStart"
session_20_player1,TwoStageSignalAgent_sigmoidThreshold,0.5564363682097976,"TwoStageSignal
sigmoidThreshold"
session_20_player1,sampleJointGoalAndRSASignal_fromStart,0.8115754266934235,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_20_player1,sampleJointGoalAndSignal_afterNewGoal,0.7984199168555645,"sampleJointGoal+Signal
afterNewGoal"
session_20_player1,sampleJointGoalAndSignal_fromStart,0.8372171995984631,"sampleJointGoal+Signal
fromStart"
session_20_player1,sampleJointGoal_afterNewGoal,0.7968874920624992,"sampleJointGoal
afterNewGoal"
session_20_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.5498177386553692,"samplePosteriorOnlyGoal+Signal
fromStart"
session_20_player2,TwoStageSignalAgent_sigmoidThreshold,0.6780713538825881,"TwoStageSignal
sigmoidThreshold"
session_20_player2,sampleJointGoalAndRSASignal_fromStart,0.7805520519747823,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_20_player2,sampleJointGoalAndSignal_afterNewGoal,0.8193248520335833,"sampleJointGoal+Signal
afterNewGoal"
session_20_player2,sampleJointGoalAndSignal_fromStart,0.8087293549657955,"sampleJointGoal+Signal
fromStart"
session_20_player2,sampleJointGoal_afterNewGoal,0.8218497754466808,"sampleJointGoal
afterNewGoal"
session_20_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.6533807171603551,"samplePosteriorOnlyGoal+Signal
fromStart"
session_21_player1,TwoStageSignalAgent_sigmoidThreshold,0.7788257770881656,"TwoStageSignal
sigmoidThreshold"
session_21_player1,sampleJointGoalAndRSASignal_fromStart,0.7628877672658293,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_21_player1,sampleJointGoalAndSignal_afterNewGoal,0.6823031520479556,"sampleJointGoal+Signal
afterNewGoal"
session_21_player1,sampleJointGoalAndSignal_fromStart,0.8087858062082186,"sampleJointGoal+Signal
fromStart"
session_21_player1,sampleJointGoal_afterNewGoal,0.6791378026496812,"sampleJointGoal
afterNewGoal"
session_21_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.6925994577630162,"samplePosteriorOnlyGoal+Signal
fromStart"
session_21_player2,TwoStageSignalAgent_sigmoidThreshold,0.7369064652756276,"TwoStageSignal
sigmoidThreshold"
session_21_player2,sampleJointGoalAndRSASignal_fromStart,0.7923311931386618,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_21_player2,sampleJointGoalAndSignal_afterNewGoal,0.7909199565036763,"sampleJointGoal+Signal
afterNewGoal"
session_21_player2,sampleJointGoalAndSignal_fromStart,0.721675537038144,"sampleJointGoal+Signal
fromStart"
session_21_player2,sampleJointGoal_afterNewGoal,0.7543445885780938,"sampleJointGoal
afterNewGoal"
session_21_player2,samplePosteriorOnlyGoalAndSignal_fromStart,0.6850889022572123,"samplePosteriorOnlyGoal+Signal
fromStart"
session_22_player1,TwoStageSignalAgent_sigmoidThreshold,0.7482910216889689,"TwoStageSignal
sigmoidThreshold"
session_22_player1,sampleJointGoalAndRSASignal_fromStart,0.7415314724917338,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_22_player1,sampleJointGoalAndSignal_afterNewGoal,0.7389905446518538,"sampleJointGoal+Signal
afterNewGoal"
session_22_player1,sampleJointGoalAndSignal_fromStart,0.8191220082272328,"sampleJointGoal+Signal
fromStart"
session_22_player1,sampleJointGoal_afterNewGoal,0.7882469596237254,"sampleJointGoal
afterNewGoal"
session_22_player1,samplePosteriorOnlyGoalAndSignal_fromStart,0.7764696059840199,"samplePosteriorOnlyGoal+Signal
fromStart"
session_22_player2,TwoStageSignalAgent_sigmoidThreshold,0.7338884327492899,"TwoStageSignal
sigmoidThreshold"
session_22_player2,sampleJointGoalAndRSASignal_fromStart,0.7776693334479868,"sampleJointGoal+RSA
(shared-agency model)
fromStart"
session_22_player2,sampleJointGoalAndSignal_afterNewGoal,0.7685210710155932,"sampleJointGoal+Signal
afterNewGoal"
session_22_player2,sampleJointGoalAndSignal_fromStart,0.8058103679190008,"sampleJointGoal+Signal
fromStart"
session_22_player2,sampleJointGoal_afterNewGoal,0.8092548651664355,"sampleJointGoal
afterNewGoal"
