group,participantId,sessionIndex,trialIndex,playerIndex,distanceCondition,stepFromNewGoal,posterior,plotGroup
sampleJointGoal_afterNewGoal,session_1_player1,1.0,5,1,closer_to_player2,5,0.9999913927686868,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,5,2,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,5,2,closer_to_player2,1,0.9996544312361458,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,5,2,closer_to_player2,2,0.9999997176528216,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,5,2,closer_to_player2,3,0.9999997331272137,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,5,2,closer_to_player2,4,0.9999999997034444,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,5,2,closer_to_player2,5,0.9999999998740431,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,6,1,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,6,1,closer_to_player1,1,0.9999563657070643,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,6,1,closer_to_player1,2,0.9999999941206338,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,6,1,closer_to_player1,3,0.9999999999985434,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,6,1,closer_to_player1,4,0.9999999999999982,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,6,1,closer_to_player1,5,1.0,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,6,2,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,6,2,closer_to_player1,1,0.4217660174093228,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,6,2,closer_to_player1,2,0.5655412662524825,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,6,2,closer_to_player1,3,0.9783562303094699,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,6,2,closer_to_player1,4,0.9996401543253397,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,6,2,closer_to_player1,5,0.999993468744567,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,7,1,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,7,1,closer_to_player2,1,0.5909930604460928,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,7,1,closer_to_player2,2,0.4565208300897152,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,7,1,closer_to_player2,3,0.626843726141414,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,7,1,closer_to_player2,4,0.34035000454398734,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,7,1,closer_to_player2,5,0.23823481408536495,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,7,2,closer_to_player2,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,7,2,closer_to_player2,1,0.5417265896767901,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,7,2,closer_to_player2,2,0.647464118185654,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,8,1,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,8,1,closer_to_player1,1,0.4967799421273604,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,8,1,closer_to_player1,2,0.5721346004975519,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,8,1,closer_to_player1,3,0.6313561923965286,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,8,1,closer_to_player1,4,0.6698762252033812,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player1,1.0,8,1,closer_to_player1,5,0.7529572767965754,"sampleJointGoal
afterNewGoal"
sampleJointGoal_afterNewGoal,session_1_player2,1.0,8,2,closer_to_player1,0,0.5,"sampleJointGoal
afterNewGoal"
